cid1,cid2,tabsAgreement,rmsd,shapeTanimoto,shapeColor
14,4,0,4.351539381532629,0.7751266618780644,0.20926080278048462
14,5,0,4.384021972300658,0.7122789429074373,0.10026694427818998
14,6,0,1.0042666405676186,0.784576168344546,0.1790056130413044
14,7,0,4.355463049458201,0.7273032351401587,0.15239546478064747
14,8,0,4.074700688923491,0.6798425534489106,0.07165607607105418
14,9,0,4.459677979082115,0.5305524875876427,0.0400495124477564
14,10,0,4.439627058861679,0.6679543312777658,0.17751115261039888
14,11,0,1.3359234865299934,0.7040277851675637,0.11780303442311257
14,12,0,4.316868034883607,0.6334386722975694,0.07249902085480765
14,13,0,1.6682958747184158,0.816397656252766,0.15509147807360638
15,0,0,4.493857500491928,0.6259210683787458,0.12350500466802729
15,1,0,4.56416817775039,0.5677535288444594,0.05495850360725887
15,2,0,4.514134367056365,0.6837143602425605,0.07031904469796543
15,3,0,4.468180672728732,0.6926345376157591,0.08103624799578504
15,4,0,4.195355505849249,0.7150995371248062,0.12691431988990404
15,5,0,4.324019513364423,0.6604475500295964,0.10573102165473605
15,6,0,1.914822894252325,0.7743270534732672,0.16951158087672333
15,7,0,4.316945345086749,0.7029576912386247,0.08154581377234035
15,8,0,4.372276243282198,0.6187361667642814,0.07589328631866261
15,9,0,4.572661250019184,0.5041914134004772,0.06086533453959979
15,10,0,4.351316521869486,0.7032598335407467,0.14944330753263474
15,11,0,1.4431696328050216,0.7118741003187296,0.1280434100105215
15,12,0,4.246084426430756,0.6271020627138291,0.049394781731453084
15,13,0,1.2170668891574479,0.7673126695466579,0.22888957822442335
15,14,0,1.6564096390571976,0.8435170649955167,0.1876465399786643
16,0,0,1.243058074314077,0.6449432924254542,0.23975674570854943
16,1,0,1.4864081061170873,0.5625075119763306,0.22817796192000298
16,2,0,1.4367804687943893,0.6311416553732772,0.17431578122709177
16,3,0,0.9751997442437682,0.7591707140637375,0.18516358799968852
16,4,0,1.437635126787655,0.8858509601121082,0.23518689663118955
16,5,0,1.785026762601226,0.594060827041233,0.1501417538423175
16,6,0,4.163782649241696,0.5909345799454226,0.11477224124945595
16,7,0,4.206723887685692,0.72182333314893,0.09346932449901918
16,8,0,4.429667388560647,0.4825988606070225,0.053836733248066045
16,9,0,2.0418158355275673,0.5139112634884889,0.10506362516365872
16,10,0,4.170642421951916,0.7671983031143828,0.06500459535737496
16,11,0,4.328528352323018,0.5344810209361153,0.281579997475551
16,12,0,1.5331557525036918,0.7587123861743794,0.1801533951724432
16,13,0,4.163507754737916,0.5555309645022491,0.08263974879843779
16,14,0,4.1048732534042065,0.7053540039973915,0.09690280543877745
16,15,0,4.358172594309798,0.6178629618142155,0.08677942209351781
17,0,0,4.3088228088254255,0.6574882135315576,0.072607305914372
17,1,0,4.239627063106659,0.6179357133020378,0.049001442564649514
17,2,0,4.306690305942417,0.6340633318022088,0.06055560390517342
17,3,0,1.4473459583701025,0.6576838126402704,0.029174734198710674
17,4,0,4.40040532392683,0.5645294255441463,0.09763539879496205
17,5,0,4.426123741583327,0.7204833236084796,0.04747945147974976
17,6,0,1.320188596668067,0.7099931519290582,0.1433111892882152
17,7,0,2.104727711626355,0.574068468872679,0.11899824645756865
17,8,0,4.299942165651871,0.5438960391588917,0.07466257718173606
17,9,0,2.115065229996311,0.5466135166713176,0.04179706653383328
17,10,0,4.254469213223285,0.7186853055115069,0.060395843206123234
17,11,0,0.7858582773684403,0.8941361196918386,0.18142589847748686
17,12,0,4.529677158180711,0.6082704618239619,0.06008386622332515
17,13,0,1.4276893539126594,0.7643616753606268,0.14986288672156808
17,14,0,1.265600520748064,0.6889726999727642,0.2999588455975305
17,15,0,1.6024478750323512,0.6567909435972089,0.17055548929166844
17,16,0,4.371387221642507,0.5284359849711872,0.10900056502677113
18,0,0,1.5417203503035768,0.837895143449612,0.19295664906588714
18,1,0,1.634119469130965,0.7811867643278462,0.1678095484264983
18,2,0,1.569905497758687,0.8342068237164263,0.1762305898706619
18,3,0,1.2477620597156753,0.7584423360254691,0.1486413798364789
18,4,0,1.3157366592823008,0.6154106049413844,0.14080811063758
18,5,0,0.6052387392669643,0.8808277369531587,0.5539167832014577
18,6,0,1.2698670933543328,0.6663578927881053,0.04751043304437639
18,7,0,4.250120741708495,0.677359528817371,0.06847397368125602
18,8,0,1.8780975002809814,0.5886673715881726,0.1089434349004558
18,9,0,1.6240886288842564,0.6591137137660087,0.13819376060110677
18,10,0,1.4363483486668567,0.6836178797262641,0.09573904990991364
18,11,0,4.31524808596163,0.6975007915722825,0.2861744949743554
18,12,0,1.409766857142263,0.5822055358235464,0.165641444517965
18,13,0,4.037706163625572,0.6512980643339956,0.07974849529172669
18,14,0,4.366274764092903,0.6647803848813336,0.07780824207414092
18,15,0,4.372969803674544,0.5959988547763606,0.09651036077746239
18,16,0,1.608187150819622,0.6046463954691383,0.14610054158281555
18,17,0,4.471452398597595,0.6367732584319291,0.056002746853524805
19,0,0,4.3487087303262655,0.6100529503063395,0.18035988252401042
19,1,0,4.36176533724624,0.5360413631179181,0.13950135661346902
19,2,0,4.325357331223883,0.5777398438099733,0.16363666926480422
19,3,0,4.223902858663698,0.6230128692348483,0.053503097138443624
19,4,0,4.344373661756454,0.7437372540053039,0.14667158156428378
19,5,0,4.497863004179154,0.6398034978113576,0.17768433154441993
19,6,0,4.352929960730691,0.7753204316912543,0.07198870087499996
19,7,0,4.553815588411586,0.5256252582349781,0.18607485555404274
19,8,0,4.115931569902938,0.7604198408872368,0.07184738259514642
19,9,0,4.636695296684913,0.49386084829849003,0.08863371579283678
19,10,0,4.653959313547399,0.5338093166700597,0.3054062078576649
19,11,0,1.7982068596130318,0.6146800702905467,0.09520513116855792
19,12,0,4.306241529389875,0.6998702729125413,0.11024737454088218
19,13,0,4.01278089812129,0.6491701343766885,0.05591412777669548
19,14,0,1.3897507526376691,0.6481394764644224,0.12342193283163796
19,15,0,1.7499630863289088,0.6580929742694921,0.15337662570990027
19,16,0,4.087755087856511,0.7731691821698429,0.058805119310191646
19,17,0,4.296143819433987,0.6937983020058579,0.04808118426224836
19,18,0,4.4185872718924095,0.5925228405839914,0.11939018379380266
20,0,0,1.552068556237978,0.8644146083713579,0.2853141311788409
20,1,0,1.6978483309561525,0.7516033642997652,0.12388914897968015
20,2,0,1.6612045743513073,0.8763972387264614,0.2130967988081152
20,3,0,1.5836569086677095,0.7799436990553502,0.10887494713372255
20,4,0,1.1787157815415457,0.6861617496371296,0.2806851394785202
20,5,0,0.7123271907248795,0.8625925239592602,0.37834970115441874
20,6,0,0.9809863849876854,0.7247434685718684,0.0642992755119388
20,7,0,1.2991734139035143,0.7762348738244864,0.06795150318006163
20,8,0,4.120957928560627,0.7309113700693497,0.06164204051728485
20,9,0,1.5599624535136711,0.625288273046003,0.1023918561135251
20,10,0,0.9846455616458786,0.8138446653655892,0.25442357414484773
20,11,0,4.31863412815534,0.7144314951695637,0.20773704744242238
20,12,0,1.34583249051009,0.6041548399480691,0.1444798353695215
20,13,0,3.9810390311504644,0.7136620013393845,0.0413861464986172
20,14,0,4.436831818762346,0.7482972318294041,0.15710007223136951
20,15,0,4.272665494469779,0.7047668630967722,0.14200352010136638
20,16,0,1.7989130083841942,0.6176628644438478,0.09361974536736464
20,17,0,4.432921985584958,0.6955903435466011,0.05529091078819641
20,18,0,0.8177777795229974,0.8225444726597665,0.27221032582884486
20,19,0,4.542483418896014,0.6038381017323668,0.28887704147013843
21,0,0,1.6769830685619458,0.6578183801869505,0.2011733595348692
21,1,0,2.050411417457757,0.5870116008841294,0.16561147444030633
21,2,0,1.6657708958062192,0.7020593603822867,0.25509532447572847
21,3,0,1.9575444411707665,0.7285488396227259,0.07337818824287343
21,4,0,1.0539189829336577,0.8081892058186062,0.16949802645275258
21,5,0,1.3656944000876379,0.6876192897242045,0.26370386507807103
21,6,0,4.3532204131203045,0.6540500949990184,0.08569677651531483
21,7,0,1.1511492068329177,0.7139378527982814,0.07549335761488311
21,8,0,4.233203322276185,0.5335882426448352,0.08753247955201131
21,9,0,2.222310365688752,0.5380612198671159,0.1112669383631045
21,10,0,1.3561889847307207,0.6429763898904279,0.11622359936985174
21,11,0,4.215670826136381,0.6315796018054188,0.20436602503401732
21,12,0,1.3552066906757763,0.7437513372572894,0.1681988205370847
21,13,0,3.9461884222197923,0.7079197458890228,0.07242307085048783
21,14,0,1.3435498771805268,0.7666392812428485,0.07205002548944828
21,15,0,1.8627394095778935,0.7411747759627381,0.18445413586511966
21,16,0,1.6940620166276588,0.7618384574363134,0.19307383875574088
21,17,0,4.303340770529064,0.6078006509578815,0.025970510709910855
21,18,0,1.673062847345472,0.6310420076953461,0.1770541869042608
21,19,0,4.3901040338924044,0.710788046357915,0.15444653045796247
21,20,0,1.355995771552889,0.6945155779121117,0.1676280233941181
22,0,0,0.8793939890524587,0.80375871723761,0.21396310141475
22,1,0,0.6870999685210116,0.8515645874400064,0.32807172112892075
22,2,0,1.1768568664160024,0.7116838068568339,0.19428336279966685
22,3,0,1.3841287488103393,0.732351906663069,0.14160654305188392
22,4,0,1.7201594730910403,0.5696133010028303,0.0915653869528285
22,5,0,1.6110952758557926,0.7767998818032813,0.2327777241623048
22,6,0,4.239545025645678,0.6779049409367597,0.04574725114365807
22,7,0,2.442049202372543,0.48805182121884944,0.025125804161101488
22,8,0,4.322847809619597,0.6637850911919508,0.054704889959673146
22,9,0,1.1621319290151384,0.7364229765625934,0.18026328132150524
22,10,0,1.4406100162291595,0.6703555267520832,0.09508455304364238
22,11,0,4.190571456348491,0.6411361056419569,0.11463961438948816
22,12,0,2.0952146181257993,0.5296287178421325,0.07725874561572536
22,13,0,4.12063014615449,0.5858267751371974,0.022911500719999242
22,14,0,4.356316464370804,0.5992476705280785,0.08197789661173344
22,15,0,4.582074807423119,0.5535999774123448,0.04487498992079374
22,16,0,1.599998418642581,0.6172638280602967,0.15196186329386335
22,17,0,1.8857137012299698,0.6857270396215116,0.05965192073547068
22,18,0,1.616539180937524,0.832010961170827,0.3020600425123177
22,19,0,4.40648159485666,0.5860987584714261,0.11515876557480147
22,20,0,1.5986786612234372,0.7147532611944847,0.1424810490467939
22,21,0,1.8215673442170104,0.6423697381788152,0.1414504369756649
23,0,0,1.4983512819266784,0.7750394186969087,0.20371192138525943
23,1,0,1.4575011923757608,0.7753925239008108,0.30014544961912965
23,2,0,1.4665779007389577,0.7589482279153185,0.18804651231618122
23,3,0,1.6500328774116078,0.7692042485604534,0.12735602614837133
23,4,0,1.5741168900683644,0.620023138565549,0.16584079754611747
23,5,0,1.126242792035738,0.7562656922741539,0.2440424698617215
23,6,0,4.238471054274987,0.7558221398148777,0.03992083582838882
23,7,0,1.240887666349337,0.7394521125250767,0.10044159670502854
23,8,0,4.0394370653726535,0.712376396787817,0.08279981165723094
23,9,0,1.20041726134693,0.8003831464935912,0.2633632582737228
23,10,0,1.2830945535273341,0.8138394763332195,0.2151706988226021
23,11,0,4.081447391488968,0.7140726545444931,0.12998430371401365
23,12,0,1.8379048044244732,0.5255738254373314,0.1075610589435533
23,13,0,1.7469382311805246,0.703426738341261,0.04978169689731722
23,14,0,4.370532459599787,0.6993073198456734,0.09130218372809588
23,15,0,4.323391984625563,0.6529782027716249,0.08035177582272181
23,16,0,1.9936862228320986,0.5779499488247188,0.09317627902745862
23,17,0,4.2076874899936065,0.6571523051872641,0.047861195244296176
23,18,0,1.22375170372872,0.7459092162942762,0.24947886329298385
23,19,0,4.455417004641016,0.5693119157635869,0.12942807661294223
23,20,0,1.1447732073434909,0.7619848464148796,0.2295714218992283
23,21,0,1.6373744663857015,0.6717999951992221,0.14135706637577902
23,22,0,1.1062479206878342,0.763489395885596,0.34179444653320146
24,0,0,1.8048578799613961,0.6348644234065177,0.031718092557452886
24,1,0,1.941695225923243,0.6056530540393958,0.027578602900721293
24,2,0,1.6648232543791672,0.6276957475198389,0.06289469095297133
24,3,0,1.3638999963107723,0.7458148250109337,0.08257958896426164
24,4,0,1.7468813932326022,0.6991356024626345,0.07967060775876435
24,5,0,1.56341735604692,0.6300231462542267,0.061243852981307446
24,6,0,1.702564456534738,0.7002530449207585,0.06088149150886944
24,7,0,3.943799756875567,0.7680224552115931,0.11328337563009527
24,8,0,1.591841482771135,0.6931709161845719,0.04644683625820561
24,9,0,7.848090020310604,0.48117781645268093,0.028876089531113435
24,10,0,4.040847209152513,0.7302683496109409,0.05026002884515104
24,11,0,4.247243046920416,0.5482218591380446,0.1542106249967219
24,12,0,1.5272405818097836,0.6180636324993501,0.07557505107911765
24,13,0,3.9380212099492895,0.5324031132135573,0.14457584328353779
24,14,0,4.098816672098531,0.623052418933016,0.09397656474168663
24,15,0,4.274914659537978,0.5819311106777052,0.061286498432554626
24,16,0,1.4188126572664104,0.7479909214541007,0.08214331846951538
24,17,0,4.4631879769934635,0.47758190819881063,0.13148987220062072
24,18,0,1.2951383754819081,0.7144456260749265,0.07917738279349815
24,19,0,4.04938741790933,0.6566925933714615,0.048293650165417645
24,20,0,1.6731381365730162,0.6372319956544569,0.07000600143366416
24,21,0,2.0415935573047204,0.6889255486139584,0.04462415985704862
24,22,0,1.848182284828013,0.7555121428922277,0.0638650202058925
24,23,0,1.6873785868672375,0.6288953897807401,0.06643159526744861
25,0,0,1.4515694549735376,0.8129096918097569,0.29003809040824297
25,1,0,1.5877250676027699,0.6732960548356278,0.18024873226212865
25,2,0,1.478323852151734,0.847456819529098,0.18339802352450454
25,3,0,1.6177114494526328,0.8044644813912432,0.09634470898337479
25,4,0,1.0336834814413847,0.7789240606904281,0.2928330875055582
25,5,0,1.034891389421525,0.8613398487650136,0.2580149183754036
25,6,0,4.288134592707088,0.7723331708807125,0.07540742471055083
25,7,0,1.1965674971923537,0.7079372847127173,0.0769723669490479
25,8,0,1.5713970249415654,0.7104657012880561,0.0462052873407731
25,9,0,1.7405979095953963,0.5453892804551641,0.10675594036506883
25,10,0,1.0666228185721203,0.7094508133234907,0.17395561959871453
25,11,0,4.2017728671708365,0.659441640472281,0.19025379167852827
25,12,0,1.4316372689752723,0.6638879908141567,0.14996840384185373
25,13,0,3.980294064067946,0.6937041691024415,0.09841989432223787
25,14,0,4.287703112814127,0.7760658739507974,0.19385147097836536
25,15,0,4.28065007456442,0.720452014552353,0.11742262956823112
25,16,0,1.6537573074298877,0.7121024734265685,0.13270776368157122
25,17,0,4.331801331743506,0.6119847244801011,0.06873723409984754
25,18,0,1.0465696667632283,0.8158992626181489,0.2851002130116852
25,19,0,4.431204500142009,0.6683892208247028,0.2055003805063301
25,20,0,0.9840377979509506,0.8591985581054181,0.3341181176205646
25,21,0,0.9708717813686886,0.7804562559737337,0.2647842173133205
25,22,0,1.3748147455431925,0.6983925840052803,0.157296437677637
25,23,0,1.2126896663543185,0.7085899658366309,0.16749091109407252
25,24,0,1.685473901852586,0.7078842280850208,0.09169594321455468
26,0,0,4.355493515617187,0.7209764033411157,0.054504676127765134
26,1,0,4.287647825644263,0.6658722276524394,0.04212616683974654
26,2,0,4.297263201563998,0.6829352400335451,0.06557307904743231
26,3,0,4.275579688661468,0.7205707366213994,0.03354653148177183
26,4,0,4.148184221327554,0.6649964149324455,0.06987908887445769
26,5,0,4.228178859829355,0.7187502289648737,0.0752645050863533
26,6,0,4.201264835597191,0.6547331059300866,0.07258953589564421
26,7,0,1.5288181840852562,0.7266885503531416,0.07430241450624225
26,8,0,4.226169553067929,0.5854087818147904,0.10227748845298194
26,9,0,4.4288312625679565,0.5453413773287623,0.030980166455889496
26,10,0,4.318436658546538,0.6050406692192783,0.0941748310747059
26,11,0,1.7612042197356301,0.6410002985429689,0.07081688051390653
26,12,0,4.190872107859502,0.542313461937803,0.07619851559050506
26,13,0,3.937637098752102,0.6581833978600742,0.06000208845270646
26,14,0,4.140983724788424,0.7164154049458682,0.05300575830911588
26,15,0,4.215210268310953,0.7112554731100652,0.05385854320026061
26,16,0,1.9652563885286376,0.6117654109754569,0.051263556469318385
26,17,0,2.020748270326539,0.5904444959994222,0.04576117884310759
26,18,0,4.188387116709435,0.6963564270086317,0.08976853201075463
26,19,0,4.322388913659455,0.6159409591303023,0.07148462988541877
26,20,0,4.2448157574572845,0.6890991974192435,0.08414495235731721
26,21,0,4.213641717198502,0.6134121316565582,0.04934854589137764
26,22,0,4.261630515623698,0.6504935037033185,0.052881403632438435
26,23,0,1.8987653148921713,0.6206393694072636,0.08363971027153415
26,24,0,4.04967228871943,0.6584254168587516,0.07554150580683175
26,25,0,4.084573105275028,0.7362486876418851,0.10888598458511856
27,0,0,4.255644932459036,0.5874139493325392,0.19537320254833662
27,1,0,4.294904103864575,0.5007580534190529,0.18932312800870077
27,2,0,4.248130380339476,0.6020289611851392,0.15049485706464366
27,3,0,4.273302760075464,0.6234527014318388,0.0783021452985864
27,4,0,4.2392440344338835,0.7960440015714243,0.1773622553517673
27,5,0,4.381829502432748,0.6293488110581393,0.2032990106538732
27,6,0,1.5491928416857936,0.6127669108548793,0.11612738167429419
27,7,0,4.334456918807136,0.5935761112772391,0.09617955227046299
27,8,0,4.019727655052774,0.7969867091857792,0.12000794377115169
27,9,0,4.45207843720299,0.46812311901641557,0.15895563886330216
27,10,0,4.435330023760893,0.5632955105885608,0.27817469131961364
27,11,0,1.5017556543633954,0.6537367411129519,0.1526649184971391
27,12,0,4.170996653290387,0.7648553075287069,0.15185655543125234
27,13,0,1.6602368128854108,0.6193544521956632,0.12063731186771112
27,14,0,1.0408259562449897,0.7685506417150189,0.25522648360862804
27,15,0,1.3214131314901798,0.772685039540473,0.294041097714718
27,16,0,4.036915502135641,0.7593500363868315,0.07171788005702412
27,17,0,1.5742651852853093,0.6058540554798917,0.12299975000311034
27,18,0,4.354525996636865,0.5704394056309489,0.20198110333169433
27,19,0,0.9764779495989945,0.8579531606837363,0.25146315129458985
27,20,0,4.3737115629587695,0.6239400303105054,0.35124279598166624
27,21,0,4.235454106058726,0.7806193165336754,0.09234218322825011
27,22,0,4.342939576553234,0.5528978005911004,0.13119931726915118
27,23,0,4.359495309753995,0.5650542503035074,0.21704441400452687
27,24,0,4.073508690736492,0.6324812150641123,0.13309491574897353
27,25,0,4.316515959156375,0.6922074269719247,0.24552501576664637
27,26,0,2.036878214064991,0.6511333018106406,0.12336831102863705
28,0,0,1.0089857898426007,0.7815475398003144,0.20872358230746324
28,1,0,1.1013874923154736,0.6807576459035188,0.18834921844551242
28,2,0,1.039146059825171,0.7591907240512941,0.2501577455552589
28,3,0,1.2522033134353976,0.7535507793117848,0.1953903054798188
28,4,0,1.5843554072869583,0.7286128654367462,0.16213141147618493
28,5,0,1.7219508132073835,0.807874513942851,0.17706657922090238
28,6,0,4.277897528529011,0.659524868802217,0.09384038699120241
28,7,0,1.5395376211264042,0.6536506767125426,0.04923252476095517
28,8,0,4.452938045926313,0.5856836790301818,0.06330725969024455
28,9,0,1.9299924352946634,0.5775922473632699,0.08730882158311393
28,10,0,1.8573312565777378,0.5835007972168378,0.0713320840837134
28,11,0,4.2612263187376325,0.6468375597881496,0.18837263313571026
28,12,0,1.8653883896599959,0.6724290855872508,0.1093187561990672
28,13,0,4.15162480036854,0.5931439004397329,0.06204890718628896
28,14,0,4.262626406489348,0.6856429984117883,0.07627551220289336
28,15,0,4.480362572789281,0.6047282639544864,0.06137382981247756
28,16,0,1.1365836706472925,0.7477407626465065,0.30275320200300565
28,17,0,4.385399607799999,0.6237648412667857,0.06231359120374775
28,18,0,1.717960849333947,0.8268260130598947,0.17301584887752336
28,19,0,4.269720692202035,0.7183898702607763,0.09914260815418002
28,20,0,1.7723064789118153,0.7591365043901042,0.10110855590853789
28,21,0,1.4220070053755796,0.7006960212440526,0.2202166527623194
28,22,0,0.9198090309786218,0.7685800696324516,0.32013318835354015
28,23,0,1.5336465472305345,0.6256627196938981,0.1588550125660726
28,24,0,1.662749145655028,0.7356110056819122,0.09207375005797801
28,25,0,1.4236158946367037,0.8040485519189875,0.16664066799982913
28,26,0,4.262142510296439,0.7411675981075683,0.04203677095090101
28,27,0,4.211660720796674,0.691403617648209,0.09579563704061388
29,0,0,1.3629024157205911,0.5827230229653844,0.1946227036212959
29,1,0,1.959055990695691,0.4988097309795122,0.12355788809842365
29,2,0,1.305843251860359,0.6299550594982047,0.22146865843015792
29,3,0,1.695012740600387,0.5955585394914232,0.043807682282714706
29,4,0,1.606832597364653,0.7553184790901457,0.12777177765134687
29,5,0,1.8745015883462577,0.6530615387576009,0.1282322488964191
29,6,0,4.302851939652206,0.5610438232447396,0.0857663876943347
29,7,0,1.5820309202683882,0.6387405209012365,0.0890357073894135
29,8,0,4.527956659941056,0.49938857754093646,0.1378050605021666
29,9,0,2.211906792367599,0.4798384896363027,0.07481843042596341
29,10,0,4.333788804921805,0.691113801710809,0.10354633081453336
29,11,0,4.271842729064125,0.6281113830772252,0.20560338394423525
29,12,0,1.64516891299471,0.8702286080906418,0.24523102391201976
29,13,0,4.124420915357151,0.5786237881597762,0.1199800919731255
29,14,0,1.776666675315157,0.6357984241731742,0.06080344199394143
29,15,0,4.390455229883457,0.6315538443855249,0.08971128782196762
29,16,0,1.260774346762578,0.7459255569104425,0.11397499598098085
29,17,0,4.401669941891334,0.6146711956903226,0.05130554864015564
29,18,0,1.9767503271901254,0.6348230463659528,0.11267659226819675
29,19,0,4.215407429231977,0.7627922392324104,0.1149158181426711
29,20,0,1.9013836545446867,0.6149925769681789,0.12901129001803335
29,21,0,1.257962998538607,0.758741745454321,0.29619675814995783
29,22,0,1.4493292666418485,0.5857053868509805,0.11125966416531921
29,23,0,1.809723204642752,0.5567649757259086,0.09347563388342764
