cid1,cid2,tabsAgreement,rmsd,shapeTanimoto,shapeColor
25,5,0,3.0335343486120854,0.6471795104538629,0.05834610830584802
25,6,0,2.631407984503578,0.6539279302556926,0.027908013340126596
25,7,0,3.5352931997516146,0.38696676033475713,0.08962294156045542
25,8,0,3.5860384843703534,0.36401486139475037,0.011861020368519116
25,9,0,3.5876635591513755,0.44039362827196393,0.1344768995197821
25,10,0,3.097034251670581,0.6637578782965616,0.13902462119084194
25,11,0,2.287841827266886,0.5424415703384406,0.11487504527294455
25,12,0,2.7800452142727665,0.43250480948702447,0.048868221136766726
25,13,0,2.990662419531546,0.6548373666120022,0.03285937669922096
25,14,0,4.310234913823857,0.4399283441278259,0.0037016043850266597
25,15,0,3.4147660793380568,0.43724028090063755,0.07443362486229141
25,16,0,2.77415068109819,0.7063794889722781,0.009199357822987739
25,17,0,2.0987496381411246,0.5837593982193762,0.0707533171035141
25,18,0,2.9677438595249126,0.4097901909659256,0.044212955360731776
25,19,0,3.8480754227551364,0.5019007464466898,0.03160278646662326
25,20,0,2.8919459230449363,0.41482132386471093,0.06941717397232314
25,21,0,1.4487582356039417,0.7479529669758572,0.18059575723777704
25,22,0,2.9896745011893544,0.6723143816266429,0.015140444288806103
25,23,0,2.54599985241028,0.5532131205773617,0.09812484598695347
25,24,0,2.6751565683245917,0.4255105848779496,0.05092914076462525
26,0,0,3.6228621573318467,0.5319777033869579,0.020044895304719507
26,1,0,2.952521608850698,0.6071289679104221,0.12153104431674015
26,2,0,2.6872730594147236,0.6674770145036225,0.08600845393465066
26,3,0,2.806120646227458,0.6837578319579029,0.16838100002306466
26,4,0,4.071015344583567,0.46868228329441414,0.15817292163847527
26,5,0,2.942275690695043,0.3674342653725639,0.04384144197564182
26,6,0,3.0964732438679503,0.37441572212890034,0.03192120127872032
26,7,0,3.930582679085927,0.5143555675887949,0.060422662901568204
26,8,0,4.0960924359625706,0.3698058720003698,0.01504796792213859
26,9,0,3.1053417051284344,0.5792954839298537,0.14528512375066338
26,10,0,3.7066498036620765,0.4556502853616264,0.10673716228815457
26,11,0,1.2457024282017444,0.8869271342781437,0.1207939130279729
26,12,0,2.531691243646231,0.7063968077347841,0.023786681092573526
26,13,0,2.922074979358382,0.4015534494011267,0.03147003734331035
26,14,0,3.7799183553049915,0.4692335520929584,0.044193307240776546
26,15,0,2.5010918417878143,0.5097231116727278,0.14176294409346374
26,16,0,3.707860143983482,0.46917503895325474,0.04237442153066167
26,17,0,3.7311057578813753,0.4642463846583962,0.20803777157941633
26,18,0,2.834216192892907,0.6559889293932504,0.03999208081029098
26,19,0,3.03730810549191,0.43441365920699976,0.03745760021988174
26,20,0,2.724608411738456,0.6741887517853612,0.01895113152817533
26,21,0,3.3002896642879036,0.5568991112035399,0.10830938108441766
26,22,0,3.677722621865767,0.46409139418289475,0.03199873129216887
26,23,0,1.8508861173576743,0.8204951498949978,0.04693496036795564
26,24,0,2.615394986645151,0.6925425764566182,0.019899443388947485
26,25,0,1.814674344542902,0.5985376641920694,0.09813771934240825
27,0,0,2.510492807311196,0.6703333456546114,0.014048901904885665
27,1,0,3.2450893901198485,0.49080486061251594,0.04049227552934507
27,2,0,3.2584227846015885,0.5404326853739732,0.022471384297919176
27,3,0,4.714446679404843,0.3678727391487309,0.033028653897146154
27,4,0,3.542880728519516,0.45590168125451036,0.02091619809703156
27,5,0,4.995184840741662,0.5476872836538719,0.027556088611890083
27,6,0,4.525951596265936,0.3822556673684715,0.012056115527022081
27,7,0,8.914420734245057,0.3557789838061118,0.021287966501421677
27,8,0,5.030450048196657,0.36693404738973784,0.012894301972866711
27,9,0,3.658059848192749,0.46911412226228555,0.02939093704951181
27,10,0,2.92858456037974,0.6875333643478604,0.03002491494081291
27,11,0,2.636691749314158,0.7047475295166115,0.026407729847946915
27,12,0,2.53236464747574,0.5902017248800848,0.030484439836462887
27,13,0,3.1966993000143606,0.41008998353524745,0.01727510489054924
27,14,0,3.3782203568132894,0.4124973948152335,0.03487529637491868
27,15,0,3.1964892237037223,0.4961717091703107,0.028901847435300138
27,16,0,5.263584178483536,0.5248356925455288,0.013051286764336931
27,17,0,2.8726190236639777,0.641442030288458,0.03757733380219002
27,18,0,4.952030989347493,0.4587583027332387,0.026160713051913524
27,19,0,1.968110795270403,0.5171418382669332,0.11873983392129996
27,20,0,4.9886944807811355,0.4548083418258841,0.006869179944029883
27,21,0,3.851226827851839,0.4345360844011539,0.014482793489364537
27,22,0,2.989292274597131,0.43100401738872435,0.018581364135189033
27,23,0,2.8164054273576395,0.6381778651596611,0.024345865059030636
27,24,0,3.0057377042202362,0.5664382770275934,0.011838908735305794
27,25,0,3.0331996605939873,0.5140572338938845,0.02683035174686976
27,26,0,3.4059343423192905,0.5282399651096125,0.03401941790908408
28,0,0,3.301621617555216,0.5055365181007025,0.09945059156664973
28,1,0,2.2663428239433956,0.7119347213644796,0.03344431604142389
28,2,0,2.890351006774563,0.6013716983526229,0.04234320869605458
28,3,0,4.2594973911790115,0.3820136893055428,0.024284629872738526
28,4,0,1.4801256542038503,0.7912933320531425,0.023021125731918907
28,5,0,1.3476273948956263,0.7837714373310021,0.03854796405236277
28,6,0,0.734070420857882,0.8242915418067297,0.013525295570646705
28,7,0,1.495909029483142,0.7467744002266139,0.1078972399250332
28,8,0,3.401629957739031,0.4781094316006523,0.03493462204559008
28,9,0,2.2319550257264105,0.7085182079135924,0.03409948416709279
28,10,0,2.8886536240432115,0.4258303815636771,0.08300924838130087
28,11,0,2.873207690519919,0.4454700934890361,0.05921973643694434
28,12,0,2.905942326479514,0.5791965424653696,0.08513754627027104
28,13,0,1.2663930348705004,0.8005431295887171,0.02587385701493312
28,14,0,0.5894956508714099,0.8932637714836573,0.27187327821926116
28,15,0,2.282462637035772,0.71496816075473,0.02834472234456909
28,16,0,0.4664571284228646,0.9366399412918793,0.20900076427011804
28,17,0,2.3593352657064095,0.4554918753981026,0.06861500104103477
28,18,0,2.6127482268114948,0.5389210881978567,0.061474513942329376
28,19,0,9.116940941179415,0.573757990835648,0.011418081942399835
28,20,0,2.660424128665452,0.5548621415499623,0.10741597383505193
28,21,0,2.0802544718249716,0.7122125046059498,0.05158645878060183
28,22,0,1.2147580799253481,0.8973204679537615,0.4222209142692213
28,23,0,2.181126919030887,0.4581510316407122,0.011826404018228424
28,24,0,2.8044997520749226,0.6164744019116406,0.0744229967752262
28,25,0,2.6005222532405026,0.6922648734461768,0.016750550569419185
28,26,0,3.5747645692292567,0.45837539863091514,0.04133733822542527
28,27,0,8.561491974881466,0.5410665462042622,0.005347077648568419
29,0,0,5.348959616396182,0.317398527339229,0.027892403981818168
29,1,0,3.6050997750115585,0.4324492982189849,0.025719911027319634
29,2,0,2.8293729190937817,0.6938065177803185,0.2569872325047166
29,3,0,2.567973759674573,0.6393767257688056,0.1882759873002877
29,4,0,2.714358052485086,0.6081896615086104,0.12323597891901103
29,5,0,2.9327055853377715,0.5670818868089629,0.07439569460145429
29,6,0,2.6539553959661046,0.5566945780737438,0.07988140872633501
29,7,0,2.753821112507611,0.582772029820754,0.01687273856423932
29,8,0,5.397354909823753,0.32266652286781894,0.05668493113157656
29,9,0,4.439048485588058,0.580829144113614,0.05571957549858808
29,10,0,3.813484938003913,0.3556818867067919,0.017965011743467506
29,11,0,3.444586925141312,0.3502180867070408,0.03881848322296277
29,12,0,2.865127578469826,0.6288376910108827,0.0059840606357906235
29,13,0,2.931374625729189,0.5676151453544279,0.17466396213169597
29,14,0,2.737372254135273,0.537634054321532,0.014952751620035445
29,15,0,3.6017319342837086,0.4398361742346972,0.09167057551630069
29,16,0,3.466783284628688,0.5101093013801394,0.01374450906718764
29,17,0,3.6970821562094662,0.5440332073427419,0.02330071351380583
29,18,0,2.362646356081739,0.5564253987935435,0.04915843576260064
29,19,0,1.8578145404590969,0.5076439802003907,0.01699403014250876
29,20,0,3.9451164954378255,0.35448374399201116,0.041353337325914695
29,21,0,3.0147206009657035,0.45626982261626864,0.01131969474723546
29,22,0,3.2050483859069603,0.5036987911296457,0.014401115735839196
